pl_orbper,pl_orbsmax,pl_orbeccen,pl_trandur,pl_trandep,pl_imppar,pl_eqt,pl_insol,pl_bmasse,st_teff,st_rad,st_mass,st_met,st_logg,sy_dist,pl_rade
13.7815,0.0913,0.017,2.263,0.0756,0.6,410.0,6.8,2.3,3841.0,0.535,0.535,-0.18,4.71,66.8624,1.51
5.3301,0.0426,,,,,,69.529,2.05,4116.0,0.7,0.808,-0.205,4.656,285.162,1.2327
6.669,0.0552,,,,,,56.13,4.38,4343.0,0.732,0.814,-0.102,4.621,260.036,1.9287
2.3114243,0.0334,0.0,2.73504,1.28,0.149,1480.0,957.0053,492.62,5600.0,1.01,0.93,-0.07,4.4,273.703,12.464
4.12448,0.05037,0.23,3.672,0.9,0.615,1367.0,459.542,1547.8321,5588.0,1.21,1.24,0.01,4.33,277.278,12.44199
10.0546535,0.0747,0.107,2.563,0.1416,0.31,501.3,10.5,5.11,3844.0,0.546,0.549,-0.157,4.704,44.0727,2.078
10.56103,0.09514,0.161,2.38,0.0484,0.64,916.0,117.0,8.3,5731.0,1.06,1.03,0.26,4.38,192.69,2.29
4.01593,0.04994,0.197,2.74,0.02607,0.48,1266.0,426.0,7.3,5731.0,1.06,1.03,0.26,4.38,192.69,1.54
4.954,0.06431,0.0,6.048,0.7,0.23,1772.0,1489.5543,133.4886,6430.0,1.8,0.94,-0.08,3.96,523.756,16.36514
3.583893,0.04667,0.376,3.0312,0.77275058,0.36,1324.0,510.8195,43.86054,5679.0,1.086,1.056,0.21,4.386,794.637,9.785457
4.6171,0.05614,0.0,3.5616,1.0,0.272,1216.0,447.82,143.0235,5600.0,0.96,0.71,0.12,4.5,321.084,10.53646
76.8,0.369,0.448,,,,,,1951.46641898,5951.0,1.06,1.13,0.2,4.438,285.584,11.2089807
155.3,0.591,0.254,,,,,,2548.98382414,5951.0,1.06,1.13,0.2,4.438,285.584,12.6
4.23452,0.04748,0.12,2.4552,0.54,0.303,1080.0,185.0743,22.2481,5079.0,0.87,1.12,-0.04,4.56,141.837,7.06167
5.342657,0.0531,0.0,2.41,0.06887,0.583,799.0,137.753,5.99,4916.0,0.855,0.845,-0.01,4.502,341.774,2.32
24.278553,0.1456,0.0,4.39,0.07144,0.312,432.0,8.27,6.08,4324.0,0.788,0.76,-0.06,4.523,271.277,2.34
1.360029395,0.023233633,0.01353,2.1652751,1.94276945,0.06,1674.0,1440.0,529.31142902,5617.0,0.91,0.903,-0.1,4.476,105.166,13.56
14.749143,0.12638,0.1,6.117,0.04205,0.11,955.0,138.7,14.1,5854.0,1.447,1.238,0.321,4.21,525.997,2.903
3.257215,0.0434,0.051,3.2184,1.4719,0.299,1384.0,554.7122,198.953,5680.0,1.103,1.025,0.12,4.36,401.319,13.585
1.5732918,0.02648,0.0,2.39976,1.522,0.322,1689.0,1563.6374,403.945,5400.0,1.058,1.004,-0.08,4.392,369.926,14.247
3.5538229,0.0458,0.095,3.1029,0.01918,0.692,1431.0,700.0,6.8,6004.0,1.12,1.015,-0.14,4.38,454.883,1.57
3.55395,0.05084,0.0,3.6341388,0.98,0.755,1778.0,2276.295,247.9074,6200.0,1.66,1.08,0.14,4.06,515.98,18.04649
2.875317,0.0361,0.015,1.848,0.9898,0.631,970.0,85.1168,2302.899,4595.0,0.694,0.756,0.35,4.63,71.0374,9.718
3.16158,0.04317,0.0,3.1425792,1.5,0.257,1338.29,758.1026,225.6593,5990.0,1.08,1.05,-0.15,4.4,202.218,14.5717
68.9583216,0.3192,0.69,3.0854,0.01238,0.9,438.0,6.15,6.0,5421.0,0.897,0.913,0.05,4.5,68.173,1.199
19.578328,0.1387,0.094,3.744,0.01156,0.727,681.0,35.9,1.4,5495.0,0.9164,0.929,0.07,4.446,282.563,0.952
11.8728787,0.1029,0.19,2.3661,0.03432,0.88,938.0,129.1,5.4,6148.0,1.03,1.03,-0.24,4.416,213.26,2.213
2.8997,0.03866,0.0,2.0808,1.2,0.615,1189.0,176.587,206.5895,5185.0,0.87,1.06,0.27,4.56,134.554,10.53646
3.795963,0.04527,0.045,2.384,0.0285,0.452,1099.0,312.1807,3.24,5660.0,0.877,0.869,-0.28,4.49,64.5978,1.615
1.678328,0.02778,0.095,2.5123,0.01463,0.701,1838.0,1900.0,3.9,6004.0,1.12,1.015,-0.14,4.38,454.883,1.381
289.863876,0.812,0.72,7.415,0.05019,0.768,279.0,1.013,9.1,5596.0,0.869,0.857,-0.255,4.443,194.642,2.1
10.5737534,0.09528,0.32,1.7259,0.03024,0.9288,916.0,117.7,5.4,5687.0,1.066,1.03,0.32,4.4,230.869,2.37
6.4816307,0.0701,0.11,3.649,0.03015,0.58,1276.0,442.0,4.9,5950.0,1.387,1.094,-0.02,4.21,474.861,2.49
10.8540774,0.0936,0.076,3.7768,0.1051,0.594,828.0,78.7,11.1,5495.0,0.9164,0.929,0.07,4.446,282.563,2.894
5.340888,0.05528,0.089,1.153,0.1545,0.9345,854.0,89.0,7.9,4916.0,0.718,0.79,-0.047,4.621,109.749,3.2
1.422614,0.02288,0.093,1.1232,0.0345,0.66,1328.0,519.0,4.3,4916.0,0.718,0.79,-0.047,4.621,109.749,1.43
2.7858212,0.0434,0.0,3.4834,0.006217,0.584,2015.0,2749.0,7.5,6305.0,1.902,1.408,-0.03,4.026,108.522,1.639
3.547851,0.0485,0.0,3.5856,1.0,0.497,1648.0,1212.0044,340.382,6351.0,1.404,1.209,-0.157,4.22,411.211,15.48
6.535,0.063,,2.07,,0.41,558.0,,699.2224954,3861.0,0.5776,0.569,,4.67,94.0424,3.31
4.00167,0.0506,,2.1,1.259,0.34,1238.0,365.8185,,6027.0,1.1,1.08,0.0,4.39,876.565,12.67
4.225384512,0.05191,0.0,2.81829,0.7563,0.015,1111.0,312.514,59.0,5582.0,1.03,1.04,0.37,4.42,630.785,8.92
4.175186,0.0523,0.105,3.3792,1.3791,0.17,1203.0,561.0,1022.14128,5950.0,1.1,1.1,0.15,4.4,856.436,12.92
2.1748,0.028,0.0,1.84,0.056,0.45,1103.0,248.0,8.0,4503.0,0.72,0.7,0.0,4.57,115.461,1.75
5.014234575,0.0626,0.0,4.61153,0.67886,0.0124,1308.0,1146.878,,6733.0,1.8,1.49,0.07,4.1,1249.41,14.96
66.0282,0.33,,3.557,,0.05,,,5.33,5990.0,1.0,1.08,0.05,4.47,704.438,3.03
3.24406,0.0455,0.04,3.6774272,1.3,0.741,1675.0,983.3098,209.7678,5754.0,1.46,0.81,0.27,4.08,197.572,18.15858
4.2337005,0.05503,0.0,2.094,0.86,0.953,1528.0,901.9,104.88337431,6399.0,1.347,1.24,0.06,4.273,410.149,16.10730527
394.62508,1.137,0.078,24.01,0.1651,0.19,362.7,2.86,298.75870258,5950.0,1.822,1.259,0.145,4.016,822.134,8.08167508
2.13775,0.03443,0.0,2.292,0.96,0.86,1865.0,531.159,228.8376,5990.0,1.42,0.98,0.39,4.39,149.216,15.24424
2.382667,0.034,0.0,1.812,0.07943,0.09,1237.0,343.6,7.32,5180.0,1.037,0.916,0.4,4.36,780.256,2.61
2.70579,0.0447,0.0,4.992,0.63,0.136,2190.0,3557.29,371.8611,6480.0,2.1,1.48,0.12,3.96,275.664,18.15858
13.079151,0.109,0.0,3.1451019,0.1143,0.635473,726.89,48.6058,11.9,5497.0,0.9785,1.0062,0.297,4.457,139.49,3.2710301
6.8500246,0.05763,0.34,2.23,3.3133,0.52,495.0,9.97,3179.0,3539.0,0.49,0.531,0.08,4.77,139.042,10.89
10.74,0.09501,0.021,6.0633,0.04152,0.0,1008.0,257.39,7.81,5828.0,1.548,1.078,-0.112,4.09,835.756,3.005
1.6096884,0.0266,,2.232,1.417,0.448,1638.0,1200.0,594.3421,5500.0,1.015,0.97,-0.34,4.411,261.386,13.473218
5.644207,0.0694,0.3775,3.1176,0.44,0.758,1460.0,854.7074,2688.8418,6218.0,1.651,1.394,0.156,4.147,527.995,11.99363
4.5849129,0.055225481,,5.2493974,0.21010683,,1846.6,1729.6714,67.0,6272.0,2.059789,1.069357,,3.8399,312.529,9.6158851
11.6,0.09588,0.0725,2.2603,0.04893,0.03,671.0,48.574,6.86,5187.9,0.826,0.859,0.1166,4.54,644.14,2.196
16.74,0.12091,0.0,2.398,0.09968,0.935,576.0,25.523,6.2,5090.0,0.792,0.827,0.09,4.57,868.477,2.76
6.0784247,0.05006,,2.03,0.195,0.336,527.0,12.8,6.66,3551.0,0.475,0.453,-0.13,4.75,114.549,2.47
5.91,0.05687,0.0,2.3254,0.10629,0.17,585.0,62.577,1.63,4499.3,0.664,0.684,0.1451,4.62,438.359,1.959
49.2519,0.249,0.157,5.502,1.56064615,,399.96,6.0478,208.8132634,5096.0,0.785,0.849,0.14,4.58,395.398,10.13291855
3.6525145,0.047,0.054,4.31,0.966,0.42,1616.0,967.919,176.07693748,5850.0,1.549,1.041,-0.103,4.076,285.895,15.55806521
4.1727,0.05106,0.027,2.07,,0.705,1216.0,,3.5,5770.0,0.968,1.022,0.07,4.47,84.5362,1.9
8.99,0.07519,0.017,2.8606,0.09053,0.008,509.0,35.898,2.06,4499.3,0.664,0.684,0.1451,4.62,438.359,1.857
18.712024,0.145,0.0,6.1681657,0.4867,0.169195,798.3,98.09,74.1,6128.0,1.266,1.1642,0.043,4.296,80.6665,9.07303305
0.54937097,0.0122,0.0,0.9772115,0.037,0.489226,1694.1,1407.22,2.44,4914.0,0.746,0.8048,0.044,4.598,42.5775,1.49681583
4.5199279,0.049,0.0,3.719,,,1331.0,523.0,92.80589484,5550.0,1.16,0.96,0.2,4.1,1093.69,14.88552637
12.055734733,0.101151,,2.0871,0.0807,,584.0,55.58,6.42,5504.0,0.83,0.95,,4.58,66.0929,2.417
5.877556328,0.065757,,2.8907,0.04122881,,1031.14,268.44,5.71,5977.0,1.006,1.1,,4.47,122.494,2.255
28.17232,0.137,0.0,3.3983448,0.09505654,0.104,297.0,1.84,7.4,3759.0,0.44,0.44,-0.24,5.11,41.9176,1.33
12.927748,0.1009,0.067,2.019,0.079,0.903,718.0,8.7194,5.0,5185.0,0.833,0.821,-0.12,4.511,20.4581,2.86
4.023687,0.055,0.0,5.7,0.8925,,1890.0,940.0,371.85923619,6110.0,1.51,1.31,0.28,4.19,364.715,13.67495645
2.7535953,0.03694,0.047,2.4072,1.446,0.461,1218.0,227.759,259.98494,5131.0,0.893,0.887,0.28,4.483,361.155,11.309881
4.21285367,0.0622,0.406,5.52,,0.704,,,19.2,4900.0,3.13,1.17,0.09,3.52,555.546,6.21
1.4079405,0.0204,0.0,0.1333,56.65,7.16,163.0,0.181,4386.054,4710.0,0.0131,0.518,,7.915,24.7359,10.4
4.7947813,0.06277,0.25,5.035,0.6864,0.668,1772.0,1634.0,182.43350562,6212.0,2.197,1.435,0.037,3.9114,233.22,18.28184752
3.915292,0.051,0.0,3.0331397,0.335,0.859948,1392.74,311.498,63.9,5718.0,1.5566,1.1578,0.283,4.119,332.648,10.12369881
2.6800535,0.0376,0.0,1.9284255,0.0456,0.560039,1285.16,342.997,13.0,5497.0,1.0561,0.9867,0.274,4.382,111.276,2.2963977
3.7130765,0.04389,0.052,1.951,1.761,0.7393,962.2,55.9743,308.9292116,4766.0,0.769,0.817,0.306,4.579,128.23,11.14172682
38.8,0.212,0.0,5.923377,0.9593,0.186166,423.63,9.2972,67.4,4927.0,0.8049,0.8414,0.243,4.548,71.6456,7.5406241
23.624,0.163,0.105,5.94,0.425,0.16,703.0,40.3,147.15455244,5844.0,1.016,1.035,0.156,4.439,189.875,7.22979255
3.0240949,0.046,0.017,2.9,0.80048,0.6508,1620.0,1138.115,1026.5909,6041.0,1.42,1.32,0.33,4.26,1005.84,13.663771
5.8768918,0.0675,0.0,4.646,0.624,0.22,1264.0,425.0,530.77343969,5706.0,1.419,1.186,0.387,4.209,277.899,12.22899794
5.7987,,0.091,5.684,0.2387,,1484.0,806.794,519.64944544,6223.0,2.338,1.548,0.37,3.886,603.119,14.39233122
4.7869491,0.06555,0.0,5.1264,0.7627,0.366,1930.0,2320.18,1137.8314,7394.0,1.926,1.648,-0.069,4.11,341.263,18.786284
18.8027,0.105,0.071,1.951,0.16867881,0.747,346.0,2.42,3.17,3563.0,0.4232,0.437,-0.109,4.826,36.0118,1.98
1.7622538,,,0.8779711,0.07335551,0.9261,1324.0,468.5415,6.3,5099.0,0.78,0.82,-0.01,4.61,115.45,2.39
3.39775,0.048,0.08,8.38,0.996,,2410.0,1730.0,200.23189641,6120.0,1.81,1.33,0.26,4.15,379.253,17.37392009
3.6515568,0.0515,0.25,2.508,0.654,0.877,1693.0,1370.0,397.28550875,6370.0,1.56,1.363,0.045,4.185,597.774,13.7646283
1.21687,0.0207,0.0,1.1120799,0.124,0.565234,1236.7,565.5415,12.5,4635.0,0.7558,0.7941,0.328,4.579,72.7512,3.10083009
12.33,0.10612,0.014,6.487,0.05666,0.0587,915.0,144.827,9.99,6028.0,1.099,1.06,-0.0708,4.33,1156.81,2.514
3.9306737,0.03646,,1.419,0.1712,0.464,568.1,17.35,3.87,3568.0,0.397,0.418,0.169,4.862,47.2496,1.792
2.30458952,0.03559,0.047,3.65,1.022,0.16,1984.0,2590.0,435.42491759,6450.0,1.448,1.131,-0.366,4.171,645.294,15.9727975
8.14,0.08045,0.023,4.776,0.04965,0.1134,1050.0,252.246,11.14,6028.0,1.099,1.06,-0.0708,4.33,1156.81,2.348
26.04945,0.1651,,3.662,0.2259,0.738,605.6,22.4,28.9,5445.0,0.879,0.885,0.104,4.498,72.4731,4.55
9.6952,0.0824,0.23,3.1032,0.023,0.33,738.4,,2.14,5026.0,0.765,0.793,-0.021,4.57,166.147,1.26549392
21.269084,0.154,0.3,6.2918286,0.035,0.264781,694.09,58.618,9.7,5815.0,1.131,1.0861,0.193,4.365,72.8871,2.36507598
9.2292005,0.078,0.06,2.995,0.1606,0.21,666.0,32.0,9.13,4580.0,0.709,0.744,0.12,4.8,22.6202,2.69
5.7998164,0.0377,0.32,1.014374,0.8567339,0.55,384.0,3.61,6.8,3131.0,0.245,0.211,0.39,4.985,32.1755,2.122
4.19097,0.04878,0.37,1.944,0.0309,0.49,1122.0,,3.45,5500.0,0.872,0.881,-0.064,4.503,256.887,1.67462172
15.8723,0.1409,0.23,6.192,0.0377,0.38,923.0,,12.7,5520.0,1.7,1.482,0.486,4.148,357.778,3.60929179
7.501428,0.0763,0.164,5.65,0.0213,0.24,1360.0,570.0,12.5,6047.0,1.662,1.107,-0.07,4.1,79.407,2.64
4.153658,0.0519,0.0,1.9128,1.19,0.97,1340.0,278.886,133.4886,6000.0,1.12,1.08,-0.01,4.37,303.941,16.8135
10.695264,0.08911,0.032,2.239,0.09277985,0.836,805.0,137.7252,13.8,5298.0,0.858,0.825,-0.217,4.37,90.7402,3.03
7.532806,0.0757,0.0,5.85,0.46971753,0.2,1257.0,416.0,66.10864,5690.0,1.589,1.021,-0.03,4.045,446.442,11.747032
28.6781,0.1867,0.24,7.5816,0.058,0.37,786.0,125.0,15.3,5700.0,1.533,1.056,0.049,4.092,738.553,4.03523305
3.27109,0.04095,0.22,2.3232,0.0252,0.38,1187.0,,2.98,5288.0,0.889,0.856,-0.05,4.473,211.265,1.53899305
4.6612061,0.059,0.18,2.27,0.628,0.918,1426.0,689.0,235.19302118,6033.0,1.417,1.26,0.249,4.235,434.92,12.25141591
4.162734,0.064,0.0,3.319,1.287,0.63,1410.0,643.0,355.96781584,5710.0,1.7,0.96,0.0,4.43,497.376,18.04645893
1.38665318,0.0248,0.0,2.2968,1.23,0.4,1880.0,1920.0,1172.7927,5800.0,1.11,1.05,0.16,4.37,232.98,13.4508
8.457463,0.03984,,0.9593,0.6659,0.697,272.0,0.906,25.3,2850.0,0.1556,0.118,-0.028,5.126,32.4298,1.367
25.502672,0.1632,0.032,6.153,0.05583759,0.407,743.6,51.0,7.39,5737.0,1.179,0.886,-0.39,4.34,64.9943,2.918
8.3249113,0.0888,0.0,1.983,0.4535,0.92,995.3,164.0,120.45696625,5995.0,1.052,1.142,0.01,4.453,142.488,9.16894621
4.159151,0.052,0.0006,3.5722,1.2712,0.173,1275.0,409.0,374.0,5565.0,1.156,1.058,0.43,4.3437,264.78,12.86
63.48347,0.337,0.57,5.457,0.5357,0.61,615.0,23.786,68.6,6341.0,1.36,1.287,0.12,4.285,224.385,9.75181321
69.048,0.33,0.018,,,0.9,517.2,,4049.13390518,5757.0,1.15,1.01,0.14,4.32,253.385,11.5004142
1.96229325,0.03185,0.0,3.091,1.781,0.097,1893.0,2150.0,309.88269682,6280.0,1.245,1.118,-0.105,4.298,494.818,18.11371281
9.0073,0.0752,0.25,2.58,0.099,0.39,635.8,24.1,5.94,4413.0,0.671,0.699,0.08,4.629,264.213,2.30905002
2.828042,0.04016,0.07,2.57424,1.744,0.573,1442.0,661.1334,291.438,5675.0,1.116,1.078,0.16,4.375,1126.37,16.14
3.7684952,0.0452,0.0,2.84424,1.663,0.2,1119.0,210.575,88.35674,5298.0,0.868,0.87,0.27,4.49546,288.326,12.21781
2.1097019,0.026,0.059,2.1344043,0.13097297,0.533,1395.0,860.0,22.4,5397.0,0.9,0.97,0.16,4.48,163.678,3.42
37.42396,0.1633,0.042,3.314,0.0613,0.29,268.8,0.85,1.25,3459.0,0.421,0.415,-0.07,4.809,31.1265,1.073
10.62656,0.092,0.125,5.415,0.753,0.43,1397.0,571.007,301.9385,6261.0,1.39,1.28,0.24,4.26,340.543,11.99363
7.922806,0.07487,0.043,3.237,0.6673,0.217,857.0,87.0,30.8,5350.0,0.824,0.892,0.03,4.556,289.827,6.59
11.8977,0.0982,0.067,3.823,0.2325,0.299,749.0,51.0,11.12,5350.0,0.824,0.892,0.03,4.556,289.827,3.88
8.2148282,0.0896,0.045,4.337,0.397,0.775,1364.0,577.0,329.58805806,6270.0,1.82,1.42,0.123,4.069,351.487,12.50922246
2.702969,0.033,0.08,1.7,0.51326783,0.25,705.0,41.0,16.8,3530.0,0.567,0.548,0.21,4.71597,92.4366,4.26
6.2996431,0.0654,0.13,2.249,1.025,0.806,929.0,124.2,54.03082919,5271.0,0.873,0.939,0.353,4.529,225.744,9.6397234
1.60200105,0.02871,0.11,2.784,1.897,0.19,1978.0,2560.0,444.9597698,6240.0,1.241,1.229,0.284,4.34,413.673,18.6405349
3.110413,0.043,0.0,3.129,0.994,0.43,1468.0,771.0,276.8285425,5660.0,1.24,1.09,0.0,4.3,399.63,13.45077684
3.814334,0.0404,0.0,1.3793952,0.04577909,0.51,617.0,26.3712,1.58,3643.0,0.501,0.502,-0.12,4.77,29.8424,1.088
0.919783,,,1.4,,,,,0.156,5169.47,0.928,0.821,-0.02,4.52,771.494,0.6
1.527561,0.01944,0.0,1.2,0.28924228,0.29,794.0,65.0,8.71,3521.0,0.43,0.419,0.12,4.793,57.7553,2.378
0.94667944,0.01932,0.0,1.377,1.41,0.8653,2097.0,3230.0,638.83509807,5814.0,1.08,1.072,0.196,4.401,415.135,13.97759893
0.680741,,,1.7,,,,,0.087,5565.53,0.957,0.977,0.14,4.51,1283.05,0.51
23.443162,0.1481,0.0,4.882,0.1439,0.107,550.0,12.8373,16.14568308,4780.0,0.844,0.789,0.082,4.483,82.857,3.48935569
4.77271,0.057,0.14,3.127,0.092,0.34,1242.0,370.603,11.8,6000.0,1.051,1.146,0.09,4.44,130.855,3.52
2.61586178,0.0368,0.028,2.6839,1.3363,0.28,1328.0,428.036,179.89178,5340.0,0.99,0.971,0.43,4.433,154.273,11.130537
7.8457,0.07939,0.22,5.83,0.6,0.43,1313.0,718.188,165.2716,6102.0,1.73,1.42,-0.28,4.07,240.726,14.5717
3.243259796,0.04401,0.0,3.03598,1.75123,0.0013,1243.0,622.014,,5958.0,1.09,1.07,0.04,4.39,1140.95,14.41
3.89713,0.0518,0.047,4.7,0.63127463,0.24,2000.0,1103.809,352.78,6090.0,1.65,1.21,-0.02,4.07,790.663,14.46
28.081912,0.18,0.0,4.541,0.20166,0.44,522.0,15.087,13.2,5433.0,0.869,0.933,0.33,4.551,758.854,3.69
29.090312,0.1525,0.044,4.7,3.75623333,0.35,378.0,3.4,212.94503269,3926.0,0.607,0.632,0.28,4.672,128.438,11.09689089
6.9594731,0.0748,0.064,4.85,0.421,0.03,1175.0,341.0878,71.4,5675.0,1.38,1.22,0.0,4.0,127.28,9.9872018
5.07803,0.0392,0.0,1.2100353,0.56,0.72,471.0,8.8,7.85,3403.0,0.334,0.312,,4.88,62.118,2.72
17.305904,0.16,0.597,2.249,0.28070669,0.52,1221.39,525.9409,2034.1018048,7130.0,2.02,1.59,0.0,3.946,328.475,11.99360935
3.5315902,0.05009,0.0,3.048,0.7011,0.766,1688.0,1356.0,502.16888306,6248.0,1.573,1.343,0.119,4.172,355.59,14.36991326
1.8237146,0.0261,0.0,1.846,2.292,0.713,1186.0,382.0,368.68095212,4738.0,0.7,0.71,0.08,4.56,163.996,12.32987877
4.45724,0.0608,0.0,6.1368,0.65,0.174,1770.0,1747.4151,152.5584,6080.0,1.94,1.03,0.22,3.93,464.469,17.03768
3.671463,0.04988,0.03,2.149,0.434,0.849,1486.0,324.114,75.96098927,5710.0,1.45,1.23,0.44,4.19,248.427,10.5140239
141.834025,0.5516,0.212,8.681,1.16,0.147,400.2,4.09,408.7273314,5929.0,1.079,1.112,0.168,4.417,109.19,11.81426566
3.685504,0.04641,0.04,2.76,,,1250.0,,12.1,5638.0,0.909,0.992,-0.081,4.42,217.011,3.51
6.210291,0.06572,0.013,3.04,,,1050.0,,27.0,5638.0,0.909,0.992,-0.081,4.42,217.011,5.63
0.87724,0.0177,0.0,1.0008,0.025,0.814,2038.0,2852.0,7.67,5679.0,0.98,0.958,0.01,4.435,232.1,1.565
20.225528,0.1362,0.0,2.307,0.0712149,0.787,496.8,10.15,18.1,4664.0,0.662,0.703,-0.12,4.57,59.861,1.874
98.3531,0.439,0.0,24.708,0.0423,0.91,552.0,21.96,56.0,6689.45,1.43,1.164,-0.1141,4.12,1037.4,4.13
1.9495378,0.01848,,0.705,0.20892444,0.717,595.0,23.3722,2.33,3381.0,0.246,0.236,-0.13,4.87,18.2276,1.242
8.0240015,0.0578,0.19,1.7082731,0.40100578,0.46,435.0,5.91,19.1,3370.0,0.413,0.397,0.34,4.804,52.5122,2.734
52.56363,0.269,0.0,6.5715569,0.1193,0.290877,470.31,11.7,7.0,5649.0,0.9593,0.942,-0.018,4.445,67.5478,3.42855926
15.61031,0.1223,0.2,6.0,0.04671437,0.41,950.0,126.8632,10.3,5770.0,1.427,0.97,-0.24,4.12,80.7542,3.08
0.279221,,0.0,0.409,0.0779,0.75,1216.0,284.211,1.17,3247.0,0.293,0.269,-0.32,4.93,20.5488,1.059
3.53269,0.047,0.02,3.48024,1.0,0.13,1502.0,837.7034,212.9461,6000.0,1.24,1.46,-0.05,4.5,317.652,13.78707
3.114905,,,2.3592,2.846,0.666,956.83,198.0922,,4925.0,0.736,0.958,-0.107,4.683,442.813,13.024
5.4122034,0.06016,0.02,2.9472,0.05981,0.438,1418.0,341.809,10.8,5933.0,1.026,0.991,-0.09,4.43197,459.223,2.53
7.12592,0.07229,0.02,3.0014,0.01944,0.558,997.0,236.167,5.6,5933.0,1.026,0.991,-0.09,4.43197,459.223,1.44
25.241192,0.16,0.192,2.958,1.6102969,0.812,451.0,9.8437,152.0,4717.0,0.753,0.789,0.085,4.57,183.078,10.9
31.562,0.1974,0.838,2.12435,0.21254,0.083,651.0,24.6,47.8,5569.0,1.1,1.03,0.19,4.40025,185.875,4.574
0.1120067,,,,,,,,6356.56814,15900.0,0.0131,0.61,,8.05,201.827,11.13051784
3.307441,0.0322,0.032,1.05,0.10605716,0.73,584.0,19.0,2.08,3392.0,0.41,0.408,-0.02,4.69,31.0597,1.32
8.562421,0.077,,3.24,0.5513,0.3,893.0,133.8067,41.8,5644.0,0.99,0.83,-0.3,4.37,564.454,7.28
8.59656,0.0834,,3.7296,0.04,0.39,1001.0,238.0,6.85,5875.0,1.236,1.03,0.04,4.28,300.64,2.51
20.501,0.164,0.27,10.229,0.00895,0.561,662.0,179.0,450.0,5038.0,2.879,1.27,0.04,3.62,869.236,2.88
1.273099,0.0212,0.18,1.587,0.0414,0.23,1378.0,753.1,3.37,5059.0,0.756,0.781,-0.114,4.58,80.5407,1.559
13.68186,0.1104,,3.12,0.0537,0.38,761.0,79.7,6.21,5612.0,1.026,0.91,-0.05,4.45,233.514,2.37
28.454851,0.20092,0.02,8.1223,0.14298,0.0243,769.0,94.325,19.4,6197.21,1.64162,1.19,0.1278,4.08307,455.982,6.14
0.6693124,0.01531,0.0,1.6015,0.01324,0.685,1983.0,4102.008,1.93,5487.0,1.04,0.99,0.35,4.3,338.368,1.19
6.42966,0.06534,,2.9016,0.1027,0.62,839.0,118.0,6.39,5352.0,0.809,0.84,-0.08,4.53,179.943,2.41
5.317429,0.06,0.0,2.901,0.02842,0.12,1105.0,301.367,4.66,5983.0,1.176,0.956,-0.2067,4.31,334.797,2.0
14.09229,0.1102,,2.65,0.0893,0.76,646.0,41.3,12.5,5352.0,0.809,0.84,-0.08,4.53,179.943,2.31
2.6556777,0.039,0.0,2.59584,1.87,0.047,1452.0,640.3258,402.05495,6112.0,0.935,1.09,0.118,4.48,141.887,13.89916
27.36397,0.0886,,4.831,2.06906684,0.849,243.77,3.21,66.5,3072.0,0.56,0.17,,4.438,100.641,9.57246952
6.441008,0.0629,0.231,1.762,0.0914,0.43,743.0,72.9,6.1,4819.0,0.769,0.8,0.095,4.507,23.606,2.25
0.9263237,0.01406,,0.93,0.0952,0.3,940.0,130.0,1.9,3600.0,0.4144,0.413,-0.28,4.98,12.0445,1.331
4.134444,0.052,0.0,3.123,0.0686,0.15,1160.0,457.318,7.75,6043.0,1.014,1.006,0.18,4.467,1644.61,2.7
21.583298,0.141,0.04,2.19,0.1243,0.9,532.0,13.37,8.91,4757.0,0.762,0.79,0.02,4.49,45.5621,2.93
39.64372,0.2238,0.231,6.504,1.266,0.14,514.0,12.1,81.6,5395.0,0.88,0.95,0.14,4.54,758.469,10.8
7.06024,0.0664,0.0,2.687,,0.15,794.0,66.2,4.6,4796.0,0.71,0.79,-0.082,4.53,67.5062,1.272
482.8191,1.152,0.21,11.14,0.69281446,0.46,191.0,48.3867,2946.26933289,5170.0,0.81,0.89,0.16,4.57,216.056,9.42
179.60978,0.6679,0.103,13.755,0.12788,0.44,434.0,5.97,58.47,6047.0,1.492,1.212,0.15,4.17,494.832,5.4539
5.896609783,0.0614,0.0,3.154,0.0144,0.1272,1000.0,108.13,1.98,5392.0,1.087,0.888,0.18,4.314,658.924,1.21936414
15.9653287,0.133,0.171,4.527,0.04861,0.72,973.0,150.536,11.67,6047.0,1.492,1.212,0.15,4.17,494.832,3.4857
30.1556,0.202,0.696,7.874,0.01759,0.544,586.0,110.0,56.0,4965.0,2.861,1.227,0.22,3.58,443.03,3.955
7.4175,0.083,0.46,7.12,0.00726,0.38,930.0,690.0,1100.0,5038.0,2.879,1.27,0.04,3.62,869.236,2.5
1.0376109,0.02061,0.0,1.8155952,0.021,0.329258,1842.23,2898.0,2.8,5908.0,1.0311,1.0844,0.11,4.445,82.3432,1.46954368
331.60296,0.97062,0.0276,14.404,0.83221,0.5485,294.0,1.849,203.0,6031.13,1.185,1.242,0.083,4.27,848.254,11.252
22.549406,,,4.8,,0.544,,,19.2,5784.0,0.961,0.798,-0.038,4.374,85.3751,4.602
4.72673978,0.05343,0.0,2.8898,0.02731,0.1765,1133.0,275.0,4.66,5669.0,0.919,0.911,-0.18,4.47,95.9115,1.478
1.554003928,0.02449,0.0,1.7696,0.04658,0.72,1313.0,651.409,3.64,5350.0,0.83,0.88,-0.03,4.55,603.53,1.73
